annee,semaine,mois,date_debut,date_fin,categorie,prix,variation,unite,source
2024,36,,2024-09-02,2024-09-08,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),982.6,23.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,PRIX MOYEN PONDERE AUX 100 KG VIF,675.1,1.6,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,724.2,5.7,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S36.csv
2024,37,,2024-09-09,2024-09-15,ENTREE ABATTOIR,6.88,0.13,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,NON ELEVES AU PIS,6.8,0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,ELEVES AU PIS,9.72,-0.11,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),680.1,6.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),972,-10.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,PRIX MOYEN PONDERE AUX 100 KG VIF,687.5,12.4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,727.7,3.5,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S37.csv
2024,38,,2024-09-16,2024-09-22,ENTREE ABATTOIR,6.89,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,NON ELEVES AU PIS,6.82,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,ELEVES AU PIS,10.11,0.39,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),682.3,2.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1011.3,39.3,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,PRIX MOYEN PONDERE AUX 100 KG VIF,689.4,1.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,735.6,7.9,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S38.csv
2024,39,,2024-09-23,2024-09-29,ENTREE ABATTOIR,6.91,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S39.csv
2024,39,,2024-09-23,2024-09-29,NON ELEVES AU PIS,6.86,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S39.csv
2024,39,,2024-09-23,2024-09-29,ELEVES AU PIS,9.79,-0.32,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S39.csv
2024,39,,2024-09-23,2024-09-29,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),686.2,3.9,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S39.csv
2024,39,,2024-09-23,2024-09-29,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),979,-32.3,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S39.csv
2024,39,,2024-09-23,2024-09-29,PRIX MOYEN PONDERE AUX 100 KG VIF,690.6,1.2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S39.csv
2024,39,,2024-09-23,2024-09-29,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,735.7,0.1,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S39.csv
2024,40,,2024-09-30,2024-10-06,ENTREE ABATTOIR,6.93,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S40.csv
2024,40,,2024-09-30,2024-10-06,NON ELEVES AU PIS,6.95,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S40.csv
2024,40,,2024-09-30,2024-10-06,ELEVES AU PIS,9.97,0.18,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S40.csv
2024,40,,2024-09-30,2024-10-06,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),695.1,8.9,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S40.csv
2024,40,,2024-09-30,2024-10-06,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),996.8,17.8,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S40.csv
2024,40,,2024-09-30,2024-10-06,PRIX MOYEN PONDERE AUX 100 KG VIF,692.8,2.2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S40.csv
2024,40,,2024-09-30,2024-10-06,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,740.8,5.1,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S40.csv
2024,41,,2024-10-07,2024-10-13,ENTREE ABATTOIR,7.09,0.16,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,NON ELEVES AU PIS,7.07,0.12,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,ELEVES AU PIS,9.96,-0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),706.7,11.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),996.4,-0.4,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,PRIX MOYEN PONDERE AUX 100 KG VIF,708.7,15.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,748.1,7.3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S41.csv
2024,42,,2024-10-14,2024-10-20,ENTREE ABATTOIR,7.13,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,NON ELEVES AU PIS,7.09,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,ELEVES AU PIS,10.05,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),708.7,2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1005,8.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,PRIX MOYEN PONDERE AUX 100 KG VIF,713.4,4.7,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,754.4,6.3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S42.csv
2024,43,,2024-10-21,2024-10-27,ENTREE ABATTOIR,7.25,0.12,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,NON ELEVES AU PIS,7.18,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,ELEVES AU PIS,9.99,-0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),717.8,9.1,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),999.4,-5.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,PRIX MOYEN PONDERE AUX 100 KG VIF,725.2,11.8,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,764.3,9.9,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S43.csv
2024,44,,2024-10-28,2024-11-03,ENTREE ABATTOIR,7.24,-0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,NON ELEVES AU PIS,7.22,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,ELEVES AU PIS,10.16,0.17,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),722.3,4.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1015.6,16.2,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,PRIX MOYEN PONDERE AUX 100 KG VIF,723.9,-1.3,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,762.9,-1.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S44.csv
2024,45,,2024-11-04,2024-11-10,ENTREE ABATTOIR,7.28,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,NON ELEVES AU PIS,7.29,0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,ELEVES AU PIS,9.94,-0.22,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),728.8,6.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),994.4,-21.2,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,PRIX MOYEN PONDERE AUX 100 KG VIF,728.4,4.5,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,765.4,2.5,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S45.csv
2024,46,,2024-11-11,2024-11-17,ENTREE ABATTOIR,7.31,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S46.csv
2024,46,,2024-11-11,2024-11-17,NON ELEVES AU PIS,7.25,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S46.csv
2024,46,,2024-11-11,2024-11-17,ELEVES AU PIS,10.16,0.22,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S46.csv
2024,46,,2024-11-11,2024-11-17,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),725.4,-3.4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S46.csv
2024,46,,2024-11-11,2024-11-17,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1016.4,22,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S46.csv
2024,46,,2024-11-11,2024-11-17,PRIX MOYEN PONDERE AUX 100 KG VIF,731.2,2.8,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S46.csv
2024,46,,2024-11-11,2024-11-17,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,772,6.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S46.csv
2024,47,,2024-11-18,2024-11-24,ENTREE ABATTOIR,7.37,0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,NON ELEVES AU PIS,7.33,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,ELEVES AU PIS,10.28,0.12,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),732.9,7.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1027.8,11.4,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,PRIX MOYEN PONDERE AUX 100 KG VIF,737.1,5.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,778.5,6.5,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S47.csv
2024,48,,2024-11-25,2024-12-01,ENTREE ABATTOIR,7.34,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,NON ELEVES AU PIS,7.35,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,ELEVES AU PIS,9.89,-0.39,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),735.4,2.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),989,-38.8,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,PRIX MOYEN PONDERE AUX 100 KG VIF,734.3,-2.8,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,776.6,-1.9,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S48.csv
2024,49,,2024-12-02,2024-12-08,ENTREE ABATTOIR,7.3,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S49.csv
2024,49,,2024-12-02,2024-12-08,NON ELEVES AU PIS,7.31,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S49.csv
2024,49,,2024-12-02,2024-12-08,ELEVES AU PIS,10.44,0.55,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S49.csv
2024,49,,2024-12-02,2024-12-08,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),730.8,-4.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S49.csv
2024,49,,2024-12-02,2024-12-08,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1043.6,54.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S49.csv
2024,49,,2024-12-02,2024-12-08,PRIX MOYEN PONDERE AUX 100 KG VIF,730.3,-4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S49.csv
2024,49,,2024-12-02,2024-12-08,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,779.9,3.3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S49.csv
2024,50,,2024-12-09,2024-12-15,ENTREE ABATTOIR,7.38,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S50.csv
2024,50,,2024-12-09,2024-12-15,NON ELEVES AU PIS,7.35,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S50.csv
2024,50,,2024-12-09,2024-12-15,ELEVES AU PIS,10.18,-0.26,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S50.csv
2024,50,,2024-12-09,2024-12-15,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),735.1,4.3,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S50.csv
2024,50,,2024-12-09,2024-12-15,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1018.2,-25.4,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S50.csv
2024,50,,2024-12-09,2024-12-15,PRIX MOYEN PONDERE AUX 100 KG VIF,737.9,7.6,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S50.csv
2024,50,,2024-12-09,2024-12-15,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,786.4,6.5,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S50.csv
2024,51,,2024-12-16,2024-12-22,ENTREE ABATTOIR,7.38,0,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S51.csv
2024,51,,2024-12-16,2024-12-22,NON ELEVES AU PIS,7.41,0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S51.csv
2024,51,,2024-12-16,2024-12-22,ELEVES AU PIS,10.22,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S51.csv
2024,51,,2024-12-16,2024-12-22,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),741.4,6.3,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S51.csv
2024,51,,2024-12-16,2024-12-22,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1022,3.8,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S51.csv
2024,51,,2024-12-16,2024-12-22,PRIX MOYEN PONDERE AUX 100 KG VIF,738,0.1,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S51.csv
2024,51,,2024-12-16,2024-12-22,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,787.7,1.3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S51.csv
2024,52,,2024-12-23,2024-12-29,ENTREE ABATTOIR,7.34,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S52.csv
2024,52,,2024-12-23,2024-12-29,NON ELEVES AU PIS,7.38,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S52.csv
2024,52,,2024-12-23,2024-12-29,ELEVES AU PIS,10.35,0.13,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S52.csv
2024,52,,2024-12-23,2024-12-29,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),737.5,-3.9,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S52.csv
2024,52,,2024-12-23,2024-12-29,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1035.1,13.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S52.csv
2024,52,,2024-12-23,2024-12-29,PRIX MOYEN PONDERE AUX 100 KG VIF,733.5,-4.5,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S52.csv
2024,52,,2024-12-23,2024-12-29,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,785.5,-2.2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S52.csv
2025,1,,2024-12-30,2025-01-05,ENTREE ABATTOIR,7.42,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S01.csv
2025,1,,2024-12-30,2025-01-05,NON ELEVES AU PIS,7.4,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S01.csv
2025,1,,2024-12-30,2025-01-05,ELEVES AU PIS,10.25,-0.1,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S01.csv
2025,1,,2024-12-30,2025-01-05,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),740.1,2.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S01.csv
2025,1,,2024-12-30,2025-01-05,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1025.2,-9.9,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S01.csv
2025,1,,2024-12-30,2025-01-05,PRIX MOYEN PONDERE AUX 100 KG VIF,741.7,8.2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S01.csv
2025,1,,2024-12-30,2025-01-05,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,791.1,5.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S01.csv
2025,2,,2025-01-06,2025-01-12,ENTREE ABATTOIR,7.35,-0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S02.csv
2025,2,,2025-01-06,2025-01-12,NON ELEVES AU PIS,7.36,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S02.csv
2025,2,,2025-01-06,2025-01-12,ELEVES AU PIS,10.42,0.17,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S02.csv
2025,2,,2025-01-06,2025-01-12,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),736.3,-3.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S02.csv
2025,2,,2025-01-06,2025-01-12,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1041.8,16.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S02.csv
2025,2,,2025-01-06,2025-01-12,PRIX MOYEN PONDERE AUX 100 KG VIF,735,-6.7,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S02.csv
2025,2,,2025-01-06,2025-01-12,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,783.1,-8,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S02.csv
2025,3,,2025-01-13,2025-01-19,ENTREE ABATTOIR,7.44,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S03.csv
2025,3,,2025-01-13,2025-01-19,NON ELEVES AU PIS,7.47,0.11,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S03.csv
2025,3,,2025-01-13,2025-01-19,ELEVES AU PIS,10.46,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S03.csv
2025,3,,2025-01-13,2025-01-19,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),746.7,10.4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S03.csv
2025,3,,2025-01-13,2025-01-19,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1045.9,4.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S03.csv
2025,3,,2025-01-13,2025-01-19,PRIX MOYEN PONDERE AUX 100 KG VIF,744,9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S03.csv
2025,3,,2025-01-13,2025-01-19,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,789.6,6.5,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S03.csv
2025,4,,2025-01-20,2025-01-26,ENTREE ABATTOIR,7.45,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,NON ELEVES AU PIS,7.42,-0.05,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,ELEVES AU PIS,10.45,-0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),741.8,-4.9,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1044.8,-1.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,PRIX MOYEN PONDERE AUX 100 KG VIF,745.3,1.3,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,787.2,-2.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S04.csv
2025,5,,2025-01-27,2025-02-02,ENTREE ABATTOIR,7.44,-0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S05.csv
2025,5,,2025-01-27,2025-02-02,NON ELEVES AU PIS,7.41,-0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S05.csv
2025,5,,2025-01-27,2025-02-02,ELEVES AU PIS,10.34,-0.11,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S05.csv
2025,5,,2025-01-27,2025-02-02,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),741.4,-0.4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S05.csv
2025,5,,2025-01-27,2025-02-02,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1034.4,-10.4,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S05.csv
2025,5,,2025-01-27,2025-02-02,PRIX MOYEN PONDERE AUX 100 KG VIF,744.4,-0.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S05.csv
2025,5,,2025-01-27,2025-02-02,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,787.5,0.3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S05.csv
2025,6,,2025-02-03,2025-02-09,ENTREE ABATTOIR,7.47,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S06.csv
2025,6,,2025-02-03,2025-02-09,NON ELEVES AU PIS,7.45,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S06.csv
2025,6,,2025-02-03,2025-02-09,ELEVES AU PIS,10.32,-0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S06.csv
