annee,semaine,mois,date_debut,date_fin,marche,tendance,source
2024,22,,2024-05-27,2024-06-02,DIJON,"TRÈS BONNE DEMANDE POUR LES LOTS IMPORTANTS DE LAITON, HOMOGÈNES EN POIDS ET QUALITÉ.",COT-VRO-GB_maigres-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,TOULOUSE,"LE MANQUE D'OFFRE SE FAIT TOUJOURS SENTIR, LES COURS RESTENT STABLES.",COT-VRO-GB_maigres-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,NANTES,L'ACTIVITÉ EST RÉGULIÈRE SANS CHANGEMENT TARIFAIRE TOUTES RACES CONFONDUES.,COT-VRO-GB_maigres-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,NANCY,,COT-VRO-GB_maigres-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S22.csv
2024,23,,2024-06-03,2024-06-09,LIMOGES,LÉGER RÉAJUSTEMENT DES COURS.,COT-VRO-GB_maigres-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,CLERMONT-FERRAND,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,DIJON,UN MANQUE D'OFFRE STIMULE LES PRIX. DEMANDE DYNAMIQUE SUR LES MARCHÉS FRANÇAIS ET ITALIEN.,COT-VRO-GB_maigres-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,TOULOUSE,"PEU D'OFFRE, VENTES RAPIDES, COURS EN HAUSSE.",COT-VRO-GB_maigres-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,NANTES,"MALGRÉ LA MODESTIE DE L'OFFRE, STABILISATION DES COURS.",COT-VRO-GB_maigres-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,NANCY,,COT-VRO-GB_maigres-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S23.csv
2024,24,,2024-06-10,2024-06-16,LIMOGES,COMMERCE UN PEU PLUS DIFFICILE EN ANIMAUX LOURDS.,COT-VRO-GB_maigres-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,CLERMONT-FERRAND,MARCHÉ DYNAMIQUE EN MÂLE.,COT-VRO-GB_maigres-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,DIJON,"BONNE DEMANDE DANS LES MÂLES DE +400KG POUR LES SORTIES DE FIN D'ANNÉE. EN FEMELLES, OFFRE ET DEMANDE ÉQUILIBRÉES.",COT-VRO-GB_maigres-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,TOULOUSE,"PEU D'APPPORTS, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,NANTES,FACILE RECONDUCTION.,COT-VRO-GB_maigres-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,NANCY,,COT-VRO-GB_maigres-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S24.csv
2024,26,,2024-06-24,2024-06-30,LIMOGES,MARCHÉ ÉQUILIBRÉ. PLAFONNEMENT DES COURS.,COT-VRO-GB_maigres-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,CLERMONT-FERRAND,BONNE TENUE DU MARCHE.,COT-VRO-GB_maigres-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,DIJON,"INVERSION DE TENDANCE EN MÂLES, VENTES PLUS COMPLIQUÉES. MARCHÉ ÉQUILIBRÉ EN FEMELLES, OFFRE LIMITÉE.",COT-VRO-GB_maigres-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,TOULOUSE,COURS RECONDUITS. MARCHÉ PLUS LENT EN BROUTARDS LOURDS.,COT-VRO-GB_maigres-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,NANTES,LÉGER REPLI DANS LES MÂLES U.,COT-VRO-GB_maigres-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,NANCY,,COT-VRO-GB_maigres-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S26.csv
2024,27,,2024-07-01,2024-07-07,LIMOGES,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,CLERMONT-FERRAND,MARCHÉ FERME. COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,DIJON,BAISSE ASSEZ CONSÉQUENTE EN BROUTARDS DUE À UN MANQUE DE DEMANDE FRANÇAISE ET ITALIENNE.,COT-VRO-GB_maigres-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,TOULOUSE,"PEU D'OFFRE, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,NANTES,LA SAISON N'EST PAS FAVORABLE AUX MISES EN PLACE. ACTIVITÉ RÉGULIÈRE ET STABILISATION DES COURS.,COT-VRO-GB_maigres-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,NANCY,,COT-VRO-GB_maigres-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S27.csv
2024,28,,2024-07-08,2024-07-14,LIMOGES,COURS FACILEMENT MAINTENUS AVEC UNE OFFRE MODÉRÉE.,COT-VRO-GB_maigres-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,CLERMONT-FERRAND,COURS EN BAISSE POUR LES CROISÉS. COURS RECONDUITS DANS LES AUTRES CATÉGORIES.,COT-VRO-GB_maigres-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,DIJON,TRÈS PEU D'OFFRES DANS LES FEMELLES FONT AUGMENTER LES COURS. MARCHÉ DIFFICILE EN MÂLES AUTANT EN FRANCE QU'EN ITALIE.,COT-VRO-GB_maigres-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,TOULOUSE,"APPORTS RÉDUITS, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,NANTES,LES FAIBLES VOLUMES OFFERTS ET LA PRESSION À LA BAISSE DE LA VIANDE DE JB SONT FAVORABLES À UNE RECONDUCTION DES COURS.,COT-VRO-GB_maigres-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,NANCY,,COT-VRO-GB_maigres-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S28.csv
2024,29,,2024-07-15,2024-07-21,LIMOGES,"COMMERCE FLUIDE, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,CLERMONT-FERRAND,"L'OFFRE EST MODÉRÉE, LE MARCHÉ RESTE DYNAMIQUE. COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,DIJON,OFFRE LIMITÉE ET DEMANDE LIMITÉE. LES FEMELLES SONT TOUJOURS RECHERCHÉES.,COT-VRO-GB_maigres-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,TOULOUSE,"APPORTS TOUJOURS FAIBLES, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,NANTES,MODESTIE DE L'OFFRE ET RÉAJUSTEMENT DES COURS EN CHAROLAIS ET LIMOUSINS .,COT-VRO-GB_maigres-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,NANCY,,COT-VRO-GB_maigres-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S29.csv
2024,30,,2024-07-22,2024-07-28,LIMOGES,COURS STABLES.,COT-VRO-GB_maigres-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,CLERMONT-FERRAND,COURS RECONDUITS. LE MARCHÉ RESTE STABLE ET DYNAMIQUE.,COT-VRO-GB_maigres-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,DIJON,"COURS FERMES DANS LES ANIMAUX DE PLUS DE 400 KG, EN PRÉVISION DES SORTIES D'HIVER.",COT-VRO-GB_maigres-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,TOULOUSE,LES APPORTS RESTREINTS LIÉS À LA SAISON NE PERMETTENT PAS DE FAIRE ÉVOLUER LES COURS.,COT-VRO-GB_maigres-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,NANTES,COURS INCHANGÉS AVEC UNE OFFRE TOUJOURS LIMITÉE ET UNE DEMANDE PLUS SÉLECTIVE.,COT-VRO-GB_maigres-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,NANCY,,COT-VRO-GB_maigres-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S30.csv
2024,31,,2024-07-29,2024-08-04,LIMOGES,COURS DIFFICILEMENT RECONDUITS EN MARCHANDISE MOYENNE.,COT-VRO-GB_maigres-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,CLERMONT-FERRAND,LE MARCHÉ RESTE FLUIDE ET LES COURS FACILEMENTS RECONDUITS.,COT-VRO-GB_maigres-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,DIJON,"MÂLES LOURDS : BONNE DEMANDE EN PRÉVISION DES SORTIES DE DÉBUT 2025. FEMELLES : PEU DE VOLUMES, COURS EN HAUSSE.",COT-VRO-GB_maigres-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,TOULOUSE,"LES APPORTS RESTENT FAIBLES, LES COURS SONT RECONDUITS.",COT-VRO-GB_maigres-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,NANTES,"DEVANT LA FAIBLESSE DE L'OFFRE, LA BONNE MARCHANDISE EST TOUJOURS TRÈS RECHERCHÉE.",COT-VRO-GB_maigres-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,NANCY,,COT-VRO-GB_maigres-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S31.csv
2024,32,,2024-08-05,2024-08-11,LIMOGES,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,CLERMONT-FERRAND,MARCHÉ TRÈS ACTIF EN CROISÉS ET SALERS.,COT-VRO-GB_maigres-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,DIJON,"PEU D'OFFRE, MARCHÉS ACTIFS EN MÂLES ET FEMELLES. EXPORT CALME.",COT-VRO-GB_maigres-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,TOULOUSE,"PEU D'ANIMAUX SUR LE MARCHÉ, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,NANTES,L'ACTIVITÉ EST RALENTIE AVEC DE FAIBLES APPORTS ET DE FORTES CHALEURS. LES COURS SONT RECONDUITS.,COT-VRO-GB_maigres-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,NANCY,,COT-VRO-GB_maigres-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S32.csv
2024,33,,2024-08-12,2024-08-18,LIMOGES,RECONDUCTION DES COURS.,COT-VRO-GB_maigres-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,CLERMONT-FERRAND,ABSENCE DE COTATIONS FAUTE D’ACTIVITÉ SUFFISANTE (SEMAINE DU 15 AOÛT).,COT-VRO-GB_maigres-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,DIJON,LES COURS SONT RECONDUITS.,COT-VRO-GB_maigres-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,TOULOUSE,"PAS D'EXPORT, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,NANTES,RECONDUCTION DES COURS.,COT-VRO-GB_maigres-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,NANCY,,COT-VRO-GB_maigres-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S33.csv
2024,34,,2024-08-19,2024-08-25,LIMOGES,"COURS RECONDUITS, DEMANDE PLUS SÉLECTIVE DANS LES ANIMAUX LÉGERS.",COT-VRO-GB_maigres-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,CLERMONT-FERRAND,"MARCHÉ TRÈS ACTIF, COURS EN HAUSSE.",COT-VRO-GB_maigres-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,DIJON,LA SITUATION SANITAIRE INCERTAINE PERTURBE LE MARCHÉ ET LA CIRCULATION INTERNATIONALE. RARETÉ DANS LES FEMELLES.,COT-VRO-GB_maigres-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,TOULOUSE,"DÉBUT DE REPRISE DANS UN CONTEXTE SANITAIRE INCERTAIN, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,NANTES,"MALGRÉ UN CONTEXTE SANITAIRE DIFFICILE ET COMPLEXE, FERMETÉ DES COURS.",COT-VRO-GB_maigres-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,NANCY,,COT-VRO-GB_maigres-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S34.csv
2024,35,,2024-08-26,2024-09-01,LIMOGES,"SORTIES PLUS ÉTOFFÉES AVEC LES PREMIERS BROUTARDS DE PRINTEMPS, COURS STABLES.",COT-VRO-GB_maigres-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,CLERMONT-FERRAND,"MARCHÉ ACTIF, COURS EN HAUSSE.",COT-VRO-GB_maigres-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,DIJON,COMMISSION ANNULÉE FAUTE DE DONNÉES DISPONIBLES. LES COURS SONT RECONDUITS.,COT-VRO-GB_maigres-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,TOULOUSE,"COMMERCE DIFFICILE, ANIMAUX VACCINÉS OU TESTÉS NÉGATIF MHE RECHERCHÉS PAR LES ACHETEURS POUR EXPORT ET ENGRAISSEMENT.",COT-VRO-GB_maigres-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,NANTES,LA MODESTIE DE L'OFFRE DOPE LES COURS.,COT-VRO-GB_maigres-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,NANCY,,COT-VRO-GB_maigres-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S35.csv
2024,36,,2024-09-02,2024-09-08,LIMOGES,TARIFS RECONDUITS POUR LES ANIMAUX VACCINÉS 4 ET 8 MALGRÉ DES INQUIÉTUDES POUR LES PROCHAINES SEMAINES.,COT-VRO-GB_maigres-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,CLERMONT-FERRAND,COURS FACILEMENT RECONDUITS.,COT-VRO-GB_maigres-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,DIJON,COMMISSION ANNULÉE FAUTE DE DONNÉES DISPONIBLES. LES COURS SONT RECONDUITS.,COT-VRO-GB_maigres-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,TOULOUSE,LE STATUT SANITAIRE EST LE FACTEUR DÉTERMINANT POUR LE DEVENIR COMMERCIAL DES ANIMAUX.,COT-VRO-GB_maigres-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,NANTES,"MALGRÉ UN CONTEXTE SANITAIRE COMPLEXE, LA FAIBLESSE DES VOLUMES DISPONIBLES MAINTIENT LES COURS À DES NIVEAUX ÉLEVÉS.",COT-VRO-GB_maigres-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,NANCY,,COT-VRO-GB_maigres-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S36.csv
2024,37,,2024-09-09,2024-09-15,LIMOGES,"DEMANDE RÉGULIÈRE, COURS EN HAUSSE.",COT-VRO-GB_maigres-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,CLERMONT-FERRAND,"MARCHÉ STABLE ET ACTIF, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,DIJON,"MARCHÉ DYNAMIQUE DANS TOUTES LES CATÉGORIES. ATTENTION, PAS DE MARCHÉ POUR LES ANIMAUX POSITIFS FCO.",COT-VRO-GB_maigres-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,TOULOUSE,VENTES FACILES MALGRÉ LES PERTURBATIONS LIÉES À LA MHE ET LA FCO.,COT-VRO-GB_maigres-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,NANTES,PLUS D'OFFRE AVEC L'ÉLARGISSEMENT DES ZONES SANITAIRES. PLUS DE BESOINS DUS À UNE ACTIVITÉ RÉDUITE DEPUIS LA MI-AOÛT.,COT-VRO-GB_maigres-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,NANCY,,COT-VRO-GB_maigres-A24-S37.csv
2024,37,,2024-09-09,2024-09-15,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S37.csv
2024,38,,2024-09-16,2024-09-22,LIMOGES,"MARCHÉ DÉSTABILISÉ SUIVANT LES ZONES RÉGLEMENTÉES, LES ANIMAUX SANITAIREMENT EN RÈGLE SONT RECHERCHÉS.",COT-VRO-GB_maigres-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,CLERMONT-FERRAND,"MARCHÉ TOUJOURS ACTIF, BONNE DEMANDE.",COT-VRO-GB_maigres-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,DIJON,"MARCHÉ ITALIEN DYNAMIQUE, MARCHÉ FRANÇAIS COMPLIQUÉ À CAUSE DES ANIMAUX POSITIFS. OFFRE TRÈS LIMITÉE SUR LES FEMELLES.",COT-VRO-GB_maigres-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,TOULOUSE,VENTES FACILES EN BONNES MARCHANDISES.,COT-VRO-GB_maigres-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,NANTES,SEMAINE DU SPACE. L'ACTIVITÉ EST PLUS CALME AVEC DES COURS SENSIBLEMENT RECONDUITS.,COT-VRO-GB_maigres-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,NANCY,,COT-VRO-GB_maigres-A24-S38.csv
2024,38,,2024-09-16,2024-09-22,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S38.csv
2024,39,,2024-09-23,2024-09-29,LIMOGES,NOUVELLE HAUSSE DES COURS POUR LES ANIMAUX VALABLEMENT VACCINÉS (4 ET 8) ET INDEMNES FCO 3 ET MHE.,COT-VRO-GB_maigres-A24-S39.csv
2024,39,,2024-09-23,2024-09-29,CLERMONT-FERRAND,"MARCHÉ TOUJOURS ACTIF, DEMANDE SOUTENUE EN ZONE INDEMNE DE FCO 3, FAVORABLE À L'EXPORT.",COT-VRO-GB_maigres-A24-S39.csv
2024,39,,2024-09-23,2024-09-29,DIJON,"BONNE DEMANDE SUR MARCHÉ FRANÇAIS ET ITALIEN, OFFRE IMPORTANTE. MARCHÉ COMPLIQUÉ EN LOURDS NON TESTÉS OU POSITIFS FCO.",COT-VRO-GB_maigres-A24-S39.csv
2024,39,,2024-09-23,2024-09-29,TOULOUSE,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S39.csv
2024,39,,2024-09-23,2024-09-29,NANTES,OFFRE INSUFFISANTE POUR UNE DEMANDE TOUJOURS DE PLUS EN PLUS IMPORTANTE. NOUVELLE HAUSSE DES COURS.,COT-VRO-GB_maigres-A24-S39.csv
2024,39,,2024-09-23,2024-09-29,NANCY,,COT-VRO-GB_maigres-A24-S39.csv
2024,39,,2024-09-23,2024-09-29,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S39.csv
2024,40,,2024-09-30,2024-10-06,LIMOGES,"MOINS D'OFFRE, DEMANDE TOUJOURS ACTIVE.",COT-VRO-GB_maigres-A24-S40.csv
2024,40,,2024-09-30,2024-10-06,CLERMONT-FERRAND,"MARCHÉ TOUJOURS EN HAUSSE, DÛ À UNE OFFRE INSUFFISANTE.",COT-VRO-GB_maigres-A24-S40.csv
2024,40,,2024-09-30,2024-10-06,DIJON,PEU D'OFFRE POUR LA SAISON NOTAMMENT EN FEMELLES. BONNE DEMANDE DE L'ITALIE ET L'ESPAGNE EN BABY.,COT-VRO-GB_maigres-A24-S40.csv
2024,40,,2024-09-30,2024-10-06,TOULOUSE,"VOLUMES FAIBLES, LOTS MHE / FCO 3 NÉGATIFS RECHERCHÉS. RÉAJUSTEMENTS DES COURS EN BLONDS ET LIMOUSINS LÉGERS.",COT-VRO-GB_maigres-A24-S40.csv
2024,40,,2024-09-30,2024-10-06,NANTES,LES COURS SE STABILISENT DANS LA BONNE MARCHANDISE VACCINÉE ET INDEMNE. RÉAJUSTEMENT DES COURS DANS LE CHOIX SECONDAIRE.,COT-VRO-GB_maigres-A24-S40.csv
2024,40,,2024-09-30,2024-10-06,NANCY,,COT-VRO-GB_maigres-A24-S40.csv
2024,40,,2024-09-30,2024-10-06,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S40.csv
2024,41,,2024-10-07,2024-10-13,LIMOGES,COURS RECONDUITS DANS UN CONTEXTE SANITAIRE DÉLICAT.,COT-VRO-GB_maigres-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,CLERMONT-FERRAND,"MARCHÉ TOUJOURS ACTIF, OFFRE PLUS IMPORTANTE.",COT-VRO-GB_maigres-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,DIJON,QUORUM NON ATTEINT. APPLICATION DES PRIX DU RÉSEAU.,COT-VRO-GB_maigres-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,TOULOUSE,OFFRE EN BROUTARDS FAIBLE POUR LA DEMANDE. LOTS MHE FCO 3 NÉGATIFS PRIVILÉGIÉS. RELÈVEMENT DES PRIX TOUTES CATÉGORIES.,COT-VRO-GB_maigres-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,NANTES,"COURS RECONDUITS. INCERTITUDES LIÉES AUX CONDITIONS CLIMATIQUES, SANITAIRES (MHE/FCO) ET ÉCONOMIQUES (FILIÈRE JB).",COT-VRO-GB_maigres-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,NANCY,,COT-VRO-GB_maigres-A24-S41.csv
2024,41,,2024-10-07,2024-10-13,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S41.csv
2024,42,,2024-10-14,2024-10-20,LIMOGES,BONNE DEMANDE AVEC UNE OFFRE MODÉRÉE.,COT-VRO-GB_maigres-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,CLERMONT-FERRAND,"DEMANDE SOUTENUE, BONNE STABILITÉ DU MARCHÉ POUR LES ANIMAUX DE QUALITÉ.",COT-VRO-GB_maigres-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,DIJON,MARCHÉ ÉQUILIBRÉ EN MÂLES. TRÈS FORTE DEMANDE DANS LES FEMELLES.,COT-VRO-GB_maigres-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,TOULOUSE,MARCHÉ ACTIF EN ANIMAUX VALABLEMENT VACCINÉS FCO8/4 ET PCR FCO3/MHE NÉGATIFS.,COT-VRO-GB_maigres-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,NANTES,"PLAFONNEMENT DES COURS, BONNE DEMANDE À L'EXPORT POUR LES SUJETS VACCINÉS. COURS DE VIANDE DE JB ORIENTÉS À LA HAUSSE.",COT-VRO-GB_maigres-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,NANCY,,COT-VRO-GB_maigres-A24-S42.csv
2024,42,,2024-10-14,2024-10-20,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S42.csv
2024,43,,2024-10-21,2024-10-27,LIMOGES,"DEMANDE STABLE, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,CLERMONT-FERRAND,LE MARCHÉ ESPAGNOL EST FERMÉ POUR LE CANTAL EN RAISON DE LA FCO 3. LES VENTES SONT PÉNALISÉES SUR LES ANIMAUX LÉGERS.,COT-VRO-GB_maigres-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,DIJON,L'OFFRE ET LA DEMANDE SONT ÉQUILIBRÉES EN MÂLES. DEMANDE IMPORTANTE EN FEMELLES.,COT-VRO-GB_maigres-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,TOULOUSE,LES APPORTS SONT EN FORTE BAISSE ET LES TRANSACTIONS MOINS DYNAMIQUES EN RAISON DE L'ÉVOLUTION DU CONTEXTE SANITAIRE.,COT-VRO-GB_maigres-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,NANTES,COURS PÉNIBLEMENT RECONDUITS.,COT-VRO-GB_maigres-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,NANCY,,COT-VRO-GB_maigres-A24-S43.csv
2024,43,,2024-10-21,2024-10-27,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S43.csv
2024,44,,2024-10-28,2024-11-03,LIMOGES,PLAFONNEMENT DES COURS MALGRÉ UNE OFFRE MODÉRÉE.,COT-VRO-GB_maigres-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,CLERMONT-FERRAND,"DEMANDE STABLE, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,DIJON,"QUORUM NON ATTEINT, APPLICATION DES PRIX DU RÉSEAU.",COT-VRO-GB_maigres-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,TOULOUSE,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,NANTES,MODESTIE DE L'OFFRE AVEC UNE QUALITÉ MOINDRE. LES COURS SONT PLUS DISCUTÉS.,COT-VRO-GB_maigres-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,NANCY,,COT-VRO-GB_maigres-A24-S44.csv
2024,44,,2024-10-28,2024-11-03,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S44.csv
2024,45,,2024-11-04,2024-11-10,LIMOGES,COMMERCE STABLE.,COT-VRO-GB_maigres-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,CLERMONT-FERRAND,COURS ORIENTÉS À LA HAUSSE POUR LES ANIMAUX AUX STANDARDS SANITAIRES.,COT-VRO-GB_maigres-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,DIJON,"MALGRÉ L'OFFRE SUPÉRIEURE, LE COMMERCE RESTE DYNAMIQUE SUR LA FRANCE ET L'EXPORT.",COT-VRO-GB_maigres-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,TOULOUSE,MARCHÉ SUSPENDU AUX IMPÉRATIFS SANITAIRES. COURS RECONDUITS AVEC QUELQUES RÉAJUSTEMENTS.,COT-VRO-GB_maigres-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,NANTES,LES COURS SONT PLUS DISCUTÉS DANS LES MÂLES SURTOUT POUR LES BLONDS D'AQUITAINE.,COT-VRO-GB_maigres-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,NANCY,,COT-VRO-GB_maigres-A24-S45.csv
2024,45,,2024-11-04,2024-11-10,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S45.csv
2024,46,,2024-11-11,2024-11-17,LIMOGES,COMMERCE PLUS COMPLIQUÉ EN SUJETS NON VACCINÉS FCO.,COT-VRO-GB_maigres-A24-S46.csv
