annee,semaine,mois,date_debut,date_fin,mode,region,couleur,conformation,unite,prix,variation,source
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,NORD,ROSE CLAIR,R,EUR/kg carcasse,7.75,-0.01,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,NORD,ROSE CLAIR,O,EUR/kg carcasse,7.55,-0.03,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,NORD,ROSE CLAIR,P,EUR/kg carcasse,6.61,0.02,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,NORD,ROSE,R,EUR/kg carcasse,5.38,-0.01,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,NORD,ROSE,O,EUR/kg carcasse,5.31,0,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,NORD,ROSE,P,EUR/kg carcasse,4.93,0,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,NORD,ROUGE,O,EUR/kg carcasse,4.5,,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,SUD,ROSE TRES CLAIR,O,EUR/kg carcasse,7.2,-0.09,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,SUD,ROSE CLAIR,U,EUR/kg carcasse,8.6,0.1,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,SUD,ROSE CLAIR,R,EUR/kg carcasse,7.78,-0.1,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,SUD,ROSE CLAIR,O,EUR/kg carcasse,7.25,-0.03,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,SUD,ROSE CLAIR,P,EUR/kg carcasse,6.41,-0.07,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,SUD,ROSE,U,EUR/kg carcasse,6.84,-0.36,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,SUD,ROSE,R,EUR/kg carcasse,6.67,-0.05,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,SUD,ROSE,O,EUR/kg carcasse,6.16,-0.24,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,SUD,ROSE,P,EUR/kg carcasse,5.77,-0.1,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,R,EUR/kg carcasse,7.99,0,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,O,EUR/kg carcasse,7.2,-0.09,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,8.56,0.05,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,R,EUR/kg carcasse,7.76,-0.05,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,O,EUR/kg carcasse,7.44,-0.02,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,P,EUR/kg carcasse,6.55,0,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,COTATION NATIONALE,ROSE,U,EUR/kg carcasse,6.84,0.75,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,COTATION NATIONALE,ROSE,R,EUR/kg carcasse,5.93,0.11,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,COTATION NATIONALE,ROSE,O,EUR/kg carcasse,5.52,-0.11,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,COTATION NATIONALE,ROSE,P,EUR/kg carcasse,5.11,-0.11,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Non élevés au pis,COTATION NATIONALE,ROUGE,O,EUR/kg carcasse,4.5,,COT-VRO-veaux_bouch_non_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Élevés au pis,SUD,ROSE TRES CLAIR,E,EUR/kg carcasse,10.78,0.05,COT-VRO-veaux_bouch_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Élevés au pis,SUD,ROSE TRES CLAIR,U,EUR/kg carcasse,9.97,0.15,COT-VRO-veaux_bouch_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Élevés au pis,SUD,ROSE CLAIR,E,EUR/kg carcasse,10.02,0.05,COT-VRO-veaux_bouch_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Élevés au pis,SUD,ROSE CLAIR,U,EUR/kg carcasse,9.47,0.09,COT-VRO-veaux_bouch_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Élevés au pis,SUD,ROSE CLAIR,R,EUR/kg carcasse,7.73,0.13,COT-VRO-veaux_bouch_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,E,EUR/kg carcasse,10.78,0.05,COT-VRO-veaux_bouch_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,U,EUR/kg carcasse,9.97,0.15,COT-VRO-veaux_bouch_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Élevés au pis,COTATION NATIONALE,ROSE CLAIR,E,EUR/kg carcasse,10.02,0.05,COT-VRO-veaux_bouch_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Élevés au pis,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,9.47,0.09,COT-VRO-veaux_bouch_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Élevés au pis,COTATION NATIONALE,ROSE CLAIR,R,EUR/kg carcasse,7.73,0.13,COT-VRO-veaux_bouch_pis-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,NORD,ROSE TRES CLAIR,R,EUR/kg carcasse,7.99,0,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,NORD,ROSE CLAIR,U,EUR/kg carcasse,8.52,0,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,NORD,ROSE CLAIR,R,EUR/kg carcasse,7.75,-0.01,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,NORD,ROSE CLAIR,O,EUR/kg carcasse,7.55,-0.03,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,NORD,ROSE CLAIR,P,EUR/kg carcasse,6.61,0.02,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,NORD,ROSE,R,EUR/kg carcasse,5.38,-0.01,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,NORD,ROSE,O,EUR/kg carcasse,5.31,0,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,NORD,ROSE,P,EUR/kg carcasse,4.93,0,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,NORD,ROUGE,O,EUR/kg carcasse,4.5,,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,SUD,ROSE TRES CLAIR,O,EUR/kg carcasse,7.2,-0.09,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,SUD,ROSE CLAIR,U,EUR/kg carcasse,9,0.13,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,SUD,ROSE CLAIR,R,EUR/kg carcasse,7.78,-0.09,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,SUD,ROSE CLAIR,O,EUR/kg carcasse,7.25,-0.03,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,SUD,ROSE CLAIR,P,EUR/kg carcasse,6.41,-0.07,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,SUD,ROSE,U,EUR/kg carcasse,6.84,-0.36,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,SUD,ROSE,R,EUR/kg carcasse,6.67,-0.05,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,SUD,ROSE,O,EUR/kg carcasse,6.16,-0.24,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,SUD,ROSE,P,EUR/kg carcasse,5.77,-0.1,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,E,EUR/kg carcasse,10.78,0.05,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,U,EUR/kg carcasse,9.97,0.15,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,R,EUR/kg carcasse,7.99,0,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,O,EUR/kg carcasse,7.2,-0.09,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE CLAIR,E,EUR/kg carcasse,10.02,0.05,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,8.86,0.11,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE CLAIR,R,EUR/kg carcasse,7.76,-0.04,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE CLAIR,O,EUR/kg carcasse,7.44,-0.02,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE CLAIR,P,EUR/kg carcasse,6.55,0,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE,U,EUR/kg carcasse,6.84,0.75,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE,R,EUR/kg carcasse,5.93,0.11,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE,O,EUR/kg carcasse,5.52,-0.11,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROSE,P,EUR/kg carcasse,5.11,-0.11,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Ensemble,COTATION NATIONALE,ROUGE,O,EUR/kg carcasse,4.5,,COT-VRO-veaux_bouch_synthese-A23-S03.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,NORD,ROSE TRES CLAIR,R,EUR/kg carcasse,7.88,-0.11,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,NORD,ROSE CLAIR,U,EUR/kg carcasse,8.47,-0.05,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,NORD,ROSE CLAIR,R,EUR/kg carcasse,7.77,0.02,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,NORD,ROSE CLAIR,O,EUR/kg carcasse,7.59,0.04,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,NORD,ROSE CLAIR,P,EUR/kg carcasse,6.5,-0.11,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,NORD,ROSE,U,EUR/kg carcasse,5.44,,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,NORD,ROSE,R,EUR/kg carcasse,5.21,-0.17,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,NORD,ROSE,O,EUR/kg carcasse,5.15,-0.16,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,NORD,ROSE,P,EUR/kg carcasse,4.9,-0.03,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,NORD,ROUGE,O,EUR/kg carcasse,4.6,0.1,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,SUD,ROSE TRES CLAIR,O,EUR/kg carcasse,7.25,0.05,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,SUD,ROSE CLAIR,U,EUR/kg carcasse,8.53,-0.07,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,SUD,ROSE CLAIR,R,EUR/kg carcasse,7.78,0,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,SUD,ROSE CLAIR,O,EUR/kg carcasse,7.23,-0.02,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,SUD,ROSE CLAIR,P,EUR/kg carcasse,6.49,0.08,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,SUD,ROSE,U,EUR/kg carcasse,6.8,-0.04,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,SUD,ROSE,R,EUR/kg carcasse,6.63,-0.04,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,SUD,ROSE,O,EUR/kg carcasse,6.3,0.14,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,SUD,ROSE,P,EUR/kg carcasse,5.81,0.04,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,SUD,ROUGE,O,EUR/kg carcasse,6.17,,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,R,EUR/kg carcasse,7.88,-0.11,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,O,EUR/kg carcasse,7.25,0.05,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,8.5,-0.06,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,R,EUR/kg carcasse,7.77,0.01,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,O,EUR/kg carcasse,7.46,0.02,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,P,EUR/kg carcasse,6.5,-0.05,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,COTATION NATIONALE,ROSE,U,EUR/kg carcasse,6.17,-0.67,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,COTATION NATIONALE,ROSE,R,EUR/kg carcasse,5.77,-0.16,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,COTATION NATIONALE,ROSE,O,EUR/kg carcasse,5.48,-0.04,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,COTATION NATIONALE,ROSE,P,EUR/kg carcasse,5.14,0.03,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Non élevés au pis,COTATION NATIONALE,ROUGE,O,EUR/kg carcasse,5.35,0.85,COT-VRO-veaux_bouch_non_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Élevés au pis,SUD,ROSE TRES CLAIR,E,EUR/kg carcasse,10.79,0.01,COT-VRO-veaux_bouch_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Élevés au pis,SUD,ROSE TRES CLAIR,U,EUR/kg carcasse,9.97,0,COT-VRO-veaux_bouch_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Élevés au pis,SUD,ROSE CLAIR,E,EUR/kg carcasse,9.78,-0.24,COT-VRO-veaux_bouch_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Élevés au pis,SUD,ROSE CLAIR,U,EUR/kg carcasse,9.45,-0.02,COT-VRO-veaux_bouch_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Élevés au pis,SUD,ROSE CLAIR,R,EUR/kg carcasse,7.57,-0.16,COT-VRO-veaux_bouch_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Élevés au pis,SUD,ROSE,U,EUR/kg carcasse,7.79,,COT-VRO-veaux_bouch_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,E,EUR/kg carcasse,10.79,0.01,COT-VRO-veaux_bouch_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,U,EUR/kg carcasse,9.97,0,COT-VRO-veaux_bouch_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Élevés au pis,COTATION NATIONALE,ROSE CLAIR,E,EUR/kg carcasse,9.78,-0.24,COT-VRO-veaux_bouch_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Élevés au pis,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,9.45,-0.02,COT-VRO-veaux_bouch_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Élevés au pis,COTATION NATIONALE,ROSE CLAIR,R,EUR/kg carcasse,7.57,-0.16,COT-VRO-veaux_bouch_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Élevés au pis,COTATION NATIONALE,ROSE,U,EUR/kg carcasse,7.79,,COT-VRO-veaux_bouch_pis-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,NORD,ROSE TRES CLAIR,R,EUR/kg carcasse,7.88,-0.11,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,NORD,ROSE CLAIR,U,EUR/kg carcasse,8.47,-0.05,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,NORD,ROSE CLAIR,R,EUR/kg carcasse,7.77,0.02,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,NORD,ROSE CLAIR,O,EUR/kg carcasse,7.59,0.04,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,NORD,ROSE CLAIR,P,EUR/kg carcasse,6.5,-0.11,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,NORD,ROSE,U,EUR/kg carcasse,5.44,,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,NORD,ROSE,R,EUR/kg carcasse,5.21,-0.17,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,NORD,ROSE,O,EUR/kg carcasse,5.15,-0.16,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,NORD,ROSE,P,EUR/kg carcasse,4.9,-0.03,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,NORD,ROUGE,O,EUR/kg carcasse,4.6,0.1,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,SUD,ROSE TRES CLAIR,O,EUR/kg carcasse,7.25,0.05,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,SUD,ROSE CLAIR,U,EUR/kg carcasse,8.96,-0.04,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,SUD,ROSE CLAIR,R,EUR/kg carcasse,7.77,-0.01,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,SUD,ROSE CLAIR,O,EUR/kg carcasse,7.23,-0.02,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,SUD,ROSE CLAIR,P,EUR/kg carcasse,6.49,0.08,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,SUD,ROSE,U,EUR/kg carcasse,7.14,0.3,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,SUD,ROSE,R,EUR/kg carcasse,6.63,-0.04,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,SUD,ROSE,O,EUR/kg carcasse,6.3,0.14,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,SUD,ROSE,P,EUR/kg carcasse,5.81,0.04,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,SUD,ROUGE,O,EUR/kg carcasse,6.17,,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,E,EUR/kg carcasse,10.79,0.01,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,U,EUR/kg carcasse,9.97,0,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,R,EUR/kg carcasse,7.88,-0.11,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,O,EUR/kg carcasse,7.25,0.05,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE CLAIR,E,EUR/kg carcasse,9.78,-0.24,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,8.77,-0.09,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE CLAIR,R,EUR/kg carcasse,7.77,0.01,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE CLAIR,O,EUR/kg carcasse,7.46,0.02,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE CLAIR,P,EUR/kg carcasse,6.5,-0.05,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE,U,EUR/kg carcasse,6.53,-0.31,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE,R,EUR/kg carcasse,5.77,-0.16,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE,O,EUR/kg carcasse,5.48,-0.04,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROSE,P,EUR/kg carcasse,5.14,0.03,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Ensemble,COTATION NATIONALE,ROUGE,O,EUR/kg carcasse,5.35,0.85,COT-VRO-veaux_bouch_synthese-A23-S04.csv
2023,5,,2023-01-30,2023-02-05,Non élevés au pis,NORD,ROSE CLAIR,U,EUR/kg carcasse,8.47,0,COT-VRO-veaux_bouch_non_pis-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Non élevés au pis,NORD,ROSE CLAIR,R,EUR/kg carcasse,7.77,0,COT-VRO-veaux_bouch_non_pis-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Non élevés au pis,NORD,ROSE CLAIR,O,EUR/kg carcasse,7.59,0,COT-VRO-veaux_bouch_non_pis-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Non élevés au pis,NORD,ROSE CLAIR,P,EUR/kg carcasse,6.52,0.02,COT-VRO-veaux_bouch_non_pis-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Non élevés au pis,NORD,ROSE,U,EUR/kg carcasse,6.51,1.07,COT-VRO-veaux_bouch_non_pis-A23-S05.csv
