annee,semaine,mois,date_debut,date_fin,espece,etat_engraissement,conformation,zone,poids,unite,prix,variation,source
2023,32,,2023-08-07,2023-08-13,Agneaux,4 (gras),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,7.99,-0.01,COT-VRO-ovins_synthese-A23-S32.csv
2023,32,,2023-08-07,2023-08-13,Agneaux,4 (gras),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,7.69,0.16,COT-VRO-ovins_synthese-A23-S32.csv
2023,32,,2023-08-07,2023-08-13,Agneaux,4 (gras),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.86,-0.06,COT-VRO-ovins_synthese-A23-S32.csv
2023,32,,2023-08-07,2023-08-13,Agneaux,4 (gras),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.4,0.11,COT-VRO-ovins_synthese-A23-S32.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.28,0.01,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.18,-0.06,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.19,-0.24,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.29,0.01,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.18,-0.06,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.19,-0.24,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,7.91,-0.01,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.99,0.02,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,8,0.09,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,8.38,0.06,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.07,-0.02,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.07,0.05,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.02,0.1,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.03,-0.1,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),O,Zone Nord,19 a 22 kg,EUR/kg carcasse,7.2,,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,8.05,-0.04,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,7.55,-0.13,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.4,-0.07,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.33,0.07,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.31,0.01,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.3,0.04,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),U,Zone Sud,16 a 19 kg,EUR/kg carcasse,8.47,,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),U,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.37,-0.05,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),U,Zone Sud,+ de 22 kg,EUR/kg carcasse,7.55,-0.01,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.36,0.04,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.32,-0.01,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.36,0.02,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,7.91,-0.04,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.04,0,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.03,-0.05,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),R,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.3,-0.08,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,8.54,0.03,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,8.41,-0.01,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.13,0.03,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),R,Zone Sud,+ de 22 kg,EUR/kg carcasse,7.39,-0.04,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.41,0,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.29,-0.02,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.09,0,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),R,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.33,-0.07,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.63,-0.1,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),O,Zone Nord,19 a 22 kg,EUR/kg carcasse,7.95,0.22,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),O,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.41,,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,8.18,-0.04,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,7.9,-0.03,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),O,Zone Sud,19 a 22 kg,EUR/kg carcasse,7.7,0.05,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.09,-0.08,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.85,-0.03,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.8,0.12,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,3 (couvert),O,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.22,0.1,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,4 (gras),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.83,-0.03,COT-VRO-ovins_synthese-A23-S33.csv
2023,33,,2023-08-14,2023-08-20,Agneaux,4 (gras),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.3,-0.1,COT-VRO-ovins_synthese-A23-S33.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.16,-0.12,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.16,-0.02,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.39,0.2,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.16,-0.13,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.16,-0.02,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.4,0.21,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,7.71,-0.2,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.96,-0.03,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,7.9,-0.1,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,8.36,,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,8.32,-0.06,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,7.98,-0.09,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.06,-0.01,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.96,-0.06,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,7.91,-0.14,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,7.82,,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,7.51,-0.04,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.3,-0.1,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.28,-0.05,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.3,-0.01,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.34,0.04,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),U,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.37,0,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),U,Zone Sud,+ de 22 kg,EUR/kg carcasse,7.68,0.13,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.29,-0.07,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.31,-0.01,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.43,0.07,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,7.85,-0.06,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.99,-0.05,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.05,0.02,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),R,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.43,0.13,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,8.52,-0.02,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,8.42,0.01,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.1,-0.03,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),R,Zone Sud,+ de 22 kg,EUR/kg carcasse,7.52,0.13,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.36,-0.05,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.28,-0.01,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.08,-0.01,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),R,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.46,0.13,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),O,Zone Nord,13 a 16 kg,EUR/kg carcasse,7.85,,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.89,0.26,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),O,Zone Nord,19 a 22 kg,EUR/kg carcasse,7.96,0.01,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,8.22,0.04,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,7.9,0,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),O,Zone Sud,19 a 22 kg,EUR/kg carcasse,7.52,-0.18,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.15,0.06,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.9,0.05,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.73,-0.07,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,3 (couvert),O,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.11,-0.11,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,4 (gras),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,7.98,,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,4 (gras),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.83,0,COT-VRO-ovins_synthese-A23-S34.csv
2023,34,,2023-08-21,2023-08-27,Agneaux,4 (gras),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.23,-0.07,COT-VRO-ovins_synthese-A23-S34.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.23,0.07,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.26,0.1,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.36,-0.03,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.24,0.08,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.27,0.11,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.37,-0.03,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,7.75,0.04,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.97,0.01,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,7.92,0.02,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,8.4,0.04,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,8.26,-0.06,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8,0.02,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.05,-0.01,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,7.96,0,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),O,Zone Nord,13 a 16 kg,EUR/kg carcasse,7.31,,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,7.93,0.02,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,7.77,-0.05,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,7.68,0.17,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,7.62,0.32,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.19,-0.09,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.2,-0.1,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.27,-0.07,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),U,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.38,0.01,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.2,-0.09,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.22,-0.09,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.32,-0.11,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,7.82,-0.03,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.96,-0.03,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,7.98,-0.07,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),R,Zone Nord,+ de 22 kg,EUR/kg carcasse,7.3,-0.13,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,8.56,0.04,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,8.38,-0.04,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.03,-0.07,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),R,Zone Sud,+ de 22 kg,EUR/kg carcasse,7.43,-0.09,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.32,-0.04,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.23,-0.05,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.01,-0.07,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),R,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,7.35,-0.11,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),O,Zone Nord,13 a 16 kg,EUR/kg carcasse,7.51,-0.34,COT-VRO-ovins_synthese-A23-S35.csv
2023,35,,2023-08-28,2023-09-03,Agneaux,3 (couvert),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,7.72,-0.17,COT-VRO-ovins_synthese-A23-S35.csv
